"relation_id","start_id","end_id","raw_relation_name","canonical_rel_name","canonical_rel_desc","rel_cls","rel_cls_group","rel_hint_type","confidence","resolution_context","justification","remark","evidence_excerpt","chunk_id","qualifiers","rel_desc"
"RelR_c1841ee55e50","En_582f9d8e","En_1a731e82","associated_with","thematically_associated_with","Indicates that two entities are linked through narrative, emotional, or conceptual association within a thematic or story context, without asserting direct causality.","narrative_theme_association","ASSOCIATION","association","0.6","Dark pasts are presented as part of ominous story elements warning of dangers.","Dark pasts appear within a list of motifs that ""warn … about the dangers""; association is implied.","Semantics somewhat indirect; relation mainly captures that dark pasts contribute to perceived danger.","haunted houses with dark pasts, and cursed objects warn listeners about the dangers that lurk…","Ch_000013","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": ""in the world around them"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""implied rather than explicit"",
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""StoryRole: threat backstory for haunted houses""
}","Dark pasts of haunted houses are linked to the sense of lurking dangers."
"RelR_37ff8ff0fa34","En_f72754d2","En_1a731e82","associated_with","thematically_associated_with","Indicates that two entities are linked through narrative, emotional, or conceptual association within a thematic or story context, without asserting direct causality.","narrative_theme_association","ASSOCIATION","association","0.7","Cursed objects appear as motifs in stories that warn about dangers.","They are listed among elements whose stories warn listeners about dangers, implying a connection.","Could also be modeled as cursed objects causing danger; text only implies this via the warning context.","… haunted houses with dark pasts, and cursed objects warn listeners about the dangers that lurk…","Ch_000013","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": ""in the world around them"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""implied association via narrative warning"",
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""NarrativeFunction: example of a dangerous or ominous object""
}","Cursed objects in stories are thematically linked to lurking dangers."
"RelR_c73faab887e3","En_9d0c5572","En_9dc9eb21","warns","warns_audience","Indicates that the subject issues a warning or cautionary message directed toward an audience represented by the object.","warning_communication_relation","COMMUNICATION","communicative","0.98","Direction from content (stories) to receiver (listeners).","Direct phrasing: “Stories of … warn listeners about the dangers…”.","","Stories of strangers luring children with candy… warn listeners about the dangers that lurk…","Ch_000013","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": ""in the world around them"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""warn"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""Function: cautionary/educational""
}","Stories function as warnings directed at listeners."
"RelR_bd10a931517c","En_9d0c5572","En_1a731e82","alerts_to","warns_about","Indicates that a narrative or communicative artifact serves to alert an audience to specific risks, harms, or dangers.","warning_communication_relation","COMMUNICATION","warning","0.96","Stories are the source of the warning, dangers are the topic.","Phrase explicitly: “warn listeners about the dangers that lurk…”.","","… warn listeners about the dangers that lurk in the world around them.","Ch_000013","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": ""in the world around them"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""warn about"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""Scope: various threats, harms, or risks""
}","Stories alert their audience to various dangers."
"RelR_b88daef44b0e","En_9d0c5572","En_ad1ae942","depicts","depicts","The subject narrative portrays, includes, or represents the object as part of its narrative content (e.g., characters, threats, cursed items, or backstories).","narrative_depiction_relation","REPRESENTATION","content","0.95","Stories are about strangers; direction from narrative to element depicted.","“Stories of strangers luring children…” clearly indicates the stories concern such strangers.","","Stories of strangers luring children with candy…","Ch_000013","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": ""within cautionary urban legends"",
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""of"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": null
}","Stories depict predatory strangers as part of their narrative content."
"RelR_8232bcad3c55","En_9d0c5572","En_ef37b7fd","depicts","depicts","The subject narrative portrays, includes, or represents the object as part of its narrative content (e.g., characters, threats, cursed items, or backstories).","narrative_depiction_relation","REPRESENTATION","content","0.9","Children are part of the story content being described.","The phrase shows that children are key figures within the stories.","","Stories of strangers luring children with candy…","Ch_000013","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": ""within cautionary urban legends"",
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""of"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": null
}","Stories depict children as vulnerable characters in the narrative."
"RelR_407dabae2e6c","En_9d0c5572","En_f72754d2","depicts","depicts","The subject narrative portrays, includes, or represents the object as part of its narrative content (e.g., characters, threats, cursed items, or backstories).","narrative_depiction_relation","REPRESENTATION","content","0.9","Cursed objects are part of the subject matter of the stories.","“Stories of … cursed objects” indicates cursed objects are what the stories are about.","","Stories of … haunted houses with dark pasts, and cursed objects warn listeners…","Ch_000013","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": ""within supernatural-themed urban legends"",
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""of"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": null
}","Stories include cursed objects as central motifs."
"RelR_92d513d2058e","En_9d0c5572","En_582f9d8e","depicts","depicts","The subject narrative portrays, includes, or represents the object as part of its narrative content (e.g., characters, threats, cursed items, or backstories).","narrative_depiction_relation","REPRESENTATION","content","0.82","Dark pasts are attributes of haunted houses that are narrated in the stories.","They appear in the list of story subjects: strangers…, haunted houses with dark pasts, and cursed objects.","Haunted houses themselves are not separate entities in this chunk; relation focuses on dark pasts as the represented aspect.","Stories of strangers… haunted houses with dark pasts, and cursed objects…","Ch_000013","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": ""within haunted house legends"",
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""with"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": null
}","Stories describe haunted houses characterized by dark pasts."
"RelR_beb2ddfd9435","En_49ed08d4","En_9d0c5572","shares","shares_stories","Community or group circulates or communicates stories or narratives among its members.","narrative_dissemination_relation","COMMUNICATION","communication","0.97","Direction from social group performing the sharing to the content shared.","“By sharing these tales, communities can come together…” indicates communities as agents sharing tales.","Assumes “these tales” refers to the previously mentioned stories/urban legends.","By sharing these tales, communities can come together…","Ch_000013","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": ""By sharing these tales"",
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""By"",
 ""LogicalMarker"": ""By"",
 ""OtherQualifier"": ""Effect: promotes community cohesion and protection""
}","Communities share stories (tales) among members."
"RelR_19b464b66a10","En_49ed08d4","En_47198d48","protects","protects","Subject safeguards or provides protective benefit to the object (actual or intended protection), often against implicit or explicit threats.","protection_and_safety_relation","AGENCY","protection","0.96","Communities act as protectors; loved ones are beneficiaries.","“communities can come together to protect themselves and their loved ones…”","","communities can come together to protect themselves and their loved ones…","Ch_000013","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": ""through sharing cautionary tales"",
 ""ConditionExpression"": ""By sharing these tales"",
 ""UncertaintyQualifier"": ""can (potential ability, not guarantee)"",
 ""CausalHint"": ""to protect"",
 ""LogicalMarker"": ""to"",
 ""OtherQualifier"": null
}","Communities aim to protect their loved ones."
"RelR_a4ed9f8ffbd9","En_49ed08d4","En_baa60abc","seeks_protection_from","seeks_protection_from","Subject seeks or attempts to obtain protection against or from the object, which is construed as a source of potential harm or threat.","protection_and_safety_relation","AGENCY","protection","0.94","Threats are the source of potential harm; communities try to shield from them.","“…protect themselves and their loved ones from perceived threats, real or imagined.”","","…protect themselves and their loved ones from perceived threats, real or imagined.","Ch_000013","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": ""via narrative sharing and collective awareness"",
 ""ConditionExpression"": ""from perceived threats, real or imagined"",
 ""UncertaintyQualifier"": ""perceived; real or imagined"",
 ""CausalHint"": ""from"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": null
}","Communities seek to protect against perceived threats by sharing tales."
"RelR_71ee6bafe0a3","En_47198d48","En_baa60abc","threatened_by","is_threatened_by","Indicates that an entity is exposed or vulnerable to potential harm or danger from another entity, whether the threat is real or perceived.","threat_vulnerability_relation","CAUSALITY","threat","0.85","Loved ones are the protected party; threats are the source of potential harm.","They are explicitly said to need protection “from perceived threats”.","Direction chosen to emphasize threats as acting upon loved ones.","their loved ones from perceived threats, real or imagined.","Ch_000013","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": ""within the communities' social context"",
 ""ConditionExpression"": ""from perceived threats, real or imagined"",
 ""UncertaintyQualifier"": ""perceived; threats may be real or imagined"",
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": null
}","Loved ones are seen as potentially threatened by perceived threats."
"RelR_fdaaae10ce82","En_8c9e41c7","En_9d0c5572","facilitates_spread_of","facilitates_dissemination_of","Indicates that the subject enables, accelerates, or otherwise facilitates the dissemination or spread of the object (such as information, stories, or legends).","dissemination_facilitation_relation","CAUSALITY","causal","0.98","Technology is the enabling factor; stories are what spread.","“The spread of urban legends has been greatly facilitated by advancements in technology…”","Urban legends are a subset of stories; mapped to the stories entity.","The spread of urban legends has been greatly facilitated by advancements in technology…","Ch_000013","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""facilitated by"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""EffectMagnitude: greatly facilitated""
}","Advancements in technology greatly facilitate the spread of stories/urban legends."
"RelR_34eeafe0fd1f","En_58983a7b","En_9d0c5572","facilitates_spread_of","facilitates_dissemination_of","Indicates that the subject enables, accelerates, or otherwise facilitates the dissemination or spread of the object (such as information, stories, or legends).","dissemination_facilitation_relation","CAUSALITY","causal","0.96","Communication is listed alongside technology as enabling factor.","“…facilitated by advancements in technology and communication.”","","…facilitated by advancements in technology and communication.","Ch_000013","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""facilitated by"",
 ""LogicalMarker"": ""and"",
 ""OtherQualifier"": null
}","Communication processes facilitate the spread of stories/urban legends."
"RelR_fada4de96048","En_2947a53c","En_9d0c5572","enables_sharing_of","facilitates_dissemination_of","Indicates that the subject enables, accelerates, or otherwise facilitates the dissemination or spread of the object (such as information, stories, or legends).","dissemination_facilitation_relation","CAUSALITY","enabling","0.98","Internet is the medium; stories are the content transmitted.","“In the age of the internet… stories can be shared and disseminated at lightning speed…”","","In the age of the internet… stories can be shared and disseminated at lightning speed…","Ch_000013","{
 ""TemporalQualifier"": ""In the age of the internet"",
 ""SpatialQualifier"": ""online / digital space (implied)"",
 ""OperationalConstraint"": ""digital connectivity"",
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""can (potential capability)"",
 ""CausalHint"": ""In the age of"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""Speed: at lightning speed""
}","The internet enables rapid sharing and dissemination of stories."
"RelR_9b6e14480eb6","En_81fef881","En_9d0c5572","enables_sharing_of","facilitates_dissemination_of","Indicates that the subject enables, accelerates, or otherwise facilitates the dissemination or spread of the object (such as information, stories, or legends).","dissemination_facilitation_relation","CAUSALITY","enabling","0.98","Social media is explicitly paired with the internet as the medium.","“In the age of the internet and social media, stories can be shared and disseminated at lightning speed…”","","In the age of the internet and social media, stories can be shared…","Ch_000013","{
 ""TemporalQualifier"": ""In the age of … social media"",
 ""SpatialQualifier"": ""online / social platforms (implied)"",
 ""OperationalConstraint"": ""presence on social media"",
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""can (potential capability)"",
 ""CausalHint"": null,
 ""LogicalMarker"": ""and"",
 ""OtherQualifier"": ""Speed: at lightning speed""
}","Social media platforms enable rapid sharing of stories."
"RelR_bee45680e312","En_9d0c5572","En_3ebba828","reaches","reaches_audience","A story or narrative attains exposure to, or becomes accessible by, an audience.","narrative_dissemination_relation","COMMUNICATION","communication","0.97","Stories are the message; global audience is the recipient group.","“…stories can be shared and disseminated at lightning speed, reaching a global audience in a matter of seconds.”","","…stories can be shared and disseminated at lightning speed, reaching a global audience in a matter of seconds.","Ch_000013","{
 ""TemporalQualifier"": ""in a matter of seconds"",
 ""SpatialQualifier"": ""global (worldwide)"",
 ""OperationalConstraint"": ""via internet and social media dissemination"",
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""can (potential reach)"",
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""Speed: lightning speed""
}","Stories disseminated online can reach a global audience."
"RelR_4071c1502070","En_9dc9eb21","En_baa60abc","made_aware_of","becomes_aware_of","Indicates that the subject attains awareness or recognition of the object.","awareness_relation","COGNITION","awareness","0.82","Listeners receive warnings; perceived threats are the content of concern.","Stories warn listeners about dangers; later threats are described as perceived, real or imagined.","Connects two related danger/threat notions across sentences.","warn listeners about the dangers that lurk… protect… from perceived threats, real or imagined.","Ch_000013","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": ""through exposure to the stories"",
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""perceived; real or imagined"",
 ""CausalHint"": ""warn about"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": null
}","Listeners are made aware of perceived threats through the warnings in stories."
"RelR_04b99699c553","En_68993b38","En_ea272761","causes","causes","Indicates that the subject is a causal factor that leads to the occurrence or persistence of the object outcome or state, potentially under specified conditions or with uncertainty qualifiers.","causal_effect_relation","CAUSALITY","causal","0.98","Direction chosen as process (information transmission) → outcome (urban legend proliferation).","The text explicitly states that rapid transmission of information has led to the proliferation of urban legends.","","This rapid transmission of information has led to the proliferation of urban legends in popular culture","Ch_000014","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": ""in popular culture"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""has led to"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""DisseminationMode: shared and reshared""
}","Rapid transmission of information causes or contributes to the proliferation of urban legends."
"RelR_4339d7a83acf","En_1255f05d","En_ea272761","facilitates_spread_of","facilitates_dissemination_of","Indicates that the subject enables, accelerates, or otherwise facilitates the dissemination or spread of the object (such as information, stories, or legends).","dissemination_facilitation_relation","CAUSALITY","usage","0.9","Platforms/media are channels; proliferation is the spreading phenomenon, so channel → spread.","Urban legends are described as being shared and reshared across various platforms and mediums, linking media to their proliferation.","","they are shared and reshared across various platforms and mediums","Ch_000014","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": ""across various platforms and mediums"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""as they are shared and reshared"",
 ""LogicalMarker"": ""as"",
 ""OtherQualifier"": ""Mode: repeated sharing""
}","Communication platforms and media facilitate the spread and proliferation of urban legends."
"RelR_845dea97687a","En_1255f05d","En_68993b38","enables","enables","Indicates that the subject makes it possible for, or facilitates, the occurrence or efficiency of the object process or outcome.","capability_enabling_relation","CAUSALITY","dependency","0.7","Partly inferred: sharing across platforms is a mechanism of rapid transmission.","Rapid transmission is immediately followed by a clause about being shared and reshared across platforms, implying these platforms enable the rapid spread.","Semantics partially inferred from typical communication dynamics.","as they are shared and reshared across various platforms and mediums","Ch_000014","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": ""across various platforms and mediums"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""implied rather than explicitly stated"",
 ""CausalHint"": null,
 ""LogicalMarker"": ""as"",
 ""OtherQualifier"": null
}","Communication platforms and media enable or support the rapid transmission of information."
"RelR_dcb2d48745f8","En_ea272761","En_9eb83b20","occurs_in","occurs_in_context_of","Indicates that the subject phenomenon, process, or issue takes place within, or is embedded in, the broader contextual setting denoted by the object (e.g., societal, organizational, cultural, or procedural context).","contextual_occurrence_relation","CONTEXTUALITY","context","0.95","Treats ""prevalence"" as manifestation of proliferation within the context of modern society.","The text explicitly notes the prevalence of urban legends in modern society.","","Despite the prevalence of urban legends in modern society","Ch_000014","{
 ""TemporalQualifier"": ""in modern society (contemporary era)"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""Despite the prevalence"",
 ""LogicalMarker"": ""Despite"",
 ""OtherQualifier"": null
}","The proliferation/prevalence of urban legends occurs within modern society."
"RelR_ec56bbbee845","Can_31b6243f","En_57524089","related_to","conceptually_related_to","Indicates a non-causal, conceptual association between two ideas or domains.","conceptual_association_relation","ASSOCIATION","conceptual_link","0.78","Origins inform how much truth lies behind the stories.","Origins are said to be mysterious, and later listeners ponder the truth behind the stories, implying that uncovering origins reveals their truth.","Relation added to capture conceptual linkage between origin research and story truth.","their origins and authenticity remain shrouded in mystery","Ch_000014","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""remain shrouded in mystery"",
 ""CausalHint"": null,
 ""LogicalMarker"": ""Despite"",
 ""OtherQualifier"": null
}","The origins of urban legends are directly related to the question of the truth behind the stories."
"RelR_c9efa6406fe6","En_89aef5b3","En_57524089","determines","influences","Indicates that the subject affects, shapes, or constrains how the truth or credibility of the object is judged or interpreted.","epistemic_influence_relation","EPISTEMIC","dependency","0.82","Authenticity is essentially the degree of truth behind the stories.","Authenticity is defined as how genuine or fact-based legends are, directly tied to the truth behind the stories listeners ponder.","","their origins and authenticity remain shrouded in mystery. ... ponder the truth behind the stories","Ch_000014","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""remain shrouded in mystery"",
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": null
}","The authenticity of urban legends determines or reflects the truth behind the stories."
"RelR_1f6b21b29ef8","En_7a3bef3b","En_89aef5b3","supports","provides_evidence_for","Indicates that the subject serves as factual or evidential support for the credibility or authenticity of the object claim or narrative.","evidential_support_relation","EPISTEMIC","evidential","0.84","Real events provide factual grounding that makes legends more authentic.","The text notes that some stories may be based on real events, implying such events provide factual support to authenticity.","","some stories may be based on real events","Ch_000014","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": ""some stories"",
 ""UncertaintyQualifier"": ""may be based on"",
 ""CausalHint"": null,
 ""LogicalMarker"": ""may"",
 ""OtherQualifier"": null
}","Real events can support or underpin the authenticity of some urban legends."
"RelR_a0dc2bc821ef","En_f6afeb2b","En_89aef5b3","supports","provides_evidence_for","Indicates that the subject serves as factual or evidential support for the credibility or authenticity of the object claim or narrative.","evidential_support_relation","EPISTEMIC","evidential","0.84","Historical figures are cited as possible bases for the stories' content.","Stories may be based on historical figures, suggesting these figures support a degree of authenticity.","","some stories may be based on real events or historical figures","Ch_000014","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": ""some stories"",
 ""UncertaintyQualifier"": ""may be based on"",
 ""CausalHint"": null,
 ""LogicalMarker"": ""may"",
 ""OtherQualifier"": null
}","Historical figures can provide a factual basis that supports the authenticity of some urban legends."
"RelR_3ecb009a61a4","En_d8289141","En_ea272761","produces","generates","Indicates that the subject gives rise to or generates the existence or proliferation of the object.","urban_legend_causation_relation","CAUSALITY","causal","0.93","Psychological construct (collective imagination) → narrative outcome (urban legends).","The text states that many urban legends are the product of collective imagination.","","many urban legends are the product of collective imagination","Ch_000014","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": ""many urban legends"",
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""are the product of"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": null
}","Collective imagination produces or generates many urban legends."
"RelR_fb7da9f85b22","En_ce0a2e10","En_ea272761","produces","generates","Indicates that the subject gives rise to or generates the existence or proliferation of the object.","urban_legend_causation_relation","CAUSALITY","causal","0.9","Creativity is named alongside collective imagination as a source.","Urban legends are described as the product of collective imagination and creativity, making creativity a source.","","many urban legends are the product of collective imagination and creativity","Ch_000014","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": ""many urban legends"",
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""are the product of"",
 ""LogicalMarker"": ""and"",
 ""OtherQualifier"": null
}","Human creativity contributes to or produces many urban legends."
"RelR_5bd6a54c04d7","Can_72564a54","En_edf2b36f","separates","separates_from","Indicates that a conceptual or categorical boundary separates the subject from the object, distinguishing them as different domains or categories.","conceptual_boundary_relation","ASSOCIATION","conceptual_link","0.96","Boundary concept → one of the categories it distinguishes (fact).","The phrase explicitly references a line between fact and fiction, indicating a separating boundary.","","The line between fact and fiction is often blurred","Ch_000014","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""often blurred"",
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""BoundaryStatus: often blurred""
}","The conceptual line between fact and fiction is defined as a boundary that separates factual content from non-factual content."
"RelR_e55279202a09","Can_72564a54","En_cfd47e19","separates","separates_from","Indicates that a conceptual or categorical boundary separates the subject from the object, distinguishing them as different domains or categories.","conceptual_boundary_relation","ASSOCIATION","conceptual_link","0.96","Boundary concept → the other category it distinguishes (fiction).","The same boundary is described between fact and fiction; both sides are implied.","","The line between fact and fiction is often blurred","Ch_000014","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""often blurred"",
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""BoundaryStatus: often blurred""
}","The conceptual line between fact and fiction separates fictional content from factual content."
"RelR_f2ccdde0554e","Can_72564a54","En_ea272761","is_blurred_in","is_blurred_within_context_of","Indicates that the conceptual boundary represented by the subject becomes indistinct or unclear within the narrative or situational context represented by the object.","narrative_truth_boundary_relation","MODIFICATION","constraint","0.88","Urban legends are the tales where the boundary blurs.","The phrase 'in these tales' refers back to urban legends and notes the line between fact and fiction is often blurred.","","The line between fact and fiction is often blurred in these tales","Ch_000014","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": ""in these tales (urban legends)"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""often"",
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": null
}","In urban legend tales, the line between fact and fiction is often blurred."
"RelR_169c41631aab","En_57524089","En_edf2b36f","corresponds_to","corresponds_to","Indicates that the subject stands in a correspondence relation to the object, typically aligning or matching it in meaning or truth-value, without strict identity of reference.","correspondence_relation","ASSOCIATION","equivalence","0.85","Truth behind stories is essentially their factual component.","Truth is framed in contrast to blurred fact/fiction, implying it aligns with factual content.","","ponder the truth behind the stories they hear","Ch_000014","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": ""behind the stories they hear"",
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": null
}","The truth behind the stories corresponds to factual (verifiable) aspects of those stories."
"RelR_d2d23f569a3e","En_57524089","En_cfd47e19","contrasts_with","contrasts_with","Indicates that two narrative elements or concepts are set in opposition or conceptual contrast to highlight their differences.","conceptual_contrast_relation","ASSOCIATION","contrast","0.72","Listeners ponder truth in a context where fact and fiction are blurred.","The narrative juxtaposes blurred fact/fiction with listeners seeking truth, implying a contrast between truth and fiction.","Relation added to reflect contrast; less explicit than fact-truth link.","The line between fact and fiction is often blurred in these tales, leaving listeners to ponder the truth","Ch_000014","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": ""in these tales"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""often blurred"",
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": null
}","The truth behind the stories is conceptually contrasted with fictional elements in the tales."
"RelR_b46320c9a221","En_9579d803","En_57524089","reflects_on","reflects_on","The subject (e.g., listeners) cognitively contemplates or ponders the truth or implications of the object narrative content.","cognitive_engagement_relation","COGNITION","cognitive","0.99","Audience (listeners) → cognitive focus (truth behind stories).","The sentence explicitly describes listeners pondering the truth behind stories.","","leaving listeners to ponder the truth behind the stories they hear","Ch_000014","{
 ""TemporalQualifier"": ""when hearing these tales"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": ""the stories they hear"",
 ""UncertaintyQualifier"": ""ponder (open question)"",
 ""CausalHint"": ""leaving"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": null
}","Listeners reflect on or ponder the truth underlying the stories they hear."
"RelR_a840d2c878b2","En_25310b6e","Can_f19c2f39","concerns","is_about","Indicates that a narrative, document, or discourse segment has a particular topic, entity, or concept as its primary subject matter.","document_topic_relation","ABOUTNESS","aboutness","0.9","Stories are explicitly described as tales of the supernatural and the unknown.","The phrase directly states that the tales are of (i.e., about) the supernatural and the unknown.","","their tales of the supernatural and the unknown","Ch_000015","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": null
}","The tales focus on or are about the supernatural and the unknown."
"RelR_c5e3f0db3a43","En_25310b6e","En_f7ffea39","engages","engages_audience","The subject (a story form or folklore domain) captures the attention or interest of the audience.","audience_engagement_relation","INTERACTION","influence","0.8","Urban legends captivate audiences via their tales; direction chosen as tales → audiences to model engagement.","The text notes that urban legends have captivated audiences with their tales; the tales are the medium of engagement.","Urban legends themselves are the primary subject, but tales are treated as proxy to capture engagement relation.","urban legends have been a fascinating aspect of modern folklore for centuries, captivating audiences with their tales","Ch_000015","{
 ""TemporalQualifier"": ""for centuries"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""with"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""MediumOfEngagement: tales act as medium through which audiences are captivated""
}","The tales captivate or engage audiences."
