"relation_id","start_id","end_id","raw_relation_name","canonical_rel_name","canonical_rel_desc","rel_cls","rel_cls_group","rel_hint_type","confidence","resolution_context","justification","remark","evidence_excerpt","chunk_id","qualifiers","rel_desc"
"RelR_f5cb372d1e29","Can_4d0310b4","Can_720892c9","contributes_to","contributes_to","Indicates that the subject exerts a positive causal or functional influence on the occurrence, magnitude, or state of the object (a process, outcome, or property), without implying sole responsibility or strict determinism.","functional_contribution_relation","CAUSALITY","functional role","0.95","Seed dispersal is listed as a role of birds.","The phrase ""From seed dispersal to pest control, nutrient cycling, pollination, and environmental monitoring"" enumerates ways birds contribute.","","From seed dispersal to pest control, nutrient cycling, pollination, and environmental monitoring, birds contribute in numerous ways","Ch_000005","{
 ""TemporalQualifier"": ""general ongoing ecological context"",
 ""SpatialQualifier"": ""ecosystems around the world"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""contribute in numerous ways"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""EcosystemServiceContext: ecological process benefiting ecosystems""
}","Birds contribute to the ecological process of seed dispersal."
"RelR_60895e90a732","Can_4d0310b4","Can_9f3f5982","contributes_to","provides_ecosystem_service","Indicates that the subject directly acts as a source or provider of one or more ecosystem services (e.g., by performing ecological functions that themselves constitute the service). This excludes purely indirect or enabling roles, which are modeled with 'supports_ecosystem_services'.","ecosystem_service_relation","FUNCTION","ecosystem service","0.93","“Pest control” in the list is mapped to the more specific entity natural pest control by birds.","Pest control is named among the ways birds contribute to ecosystems.","","From seed dispersal to pest control, nutrient cycling, pollination, and environmental monitoring, birds contribute in numerous ways","Ch_000005","{
 ""TemporalQualifier"": ""ongoing ecological interactions"",
 ""SpatialQualifier"": ""ecosystems around the world"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""contribute in numerous ways"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""ServiceType: biological control of pests""
}","Birds provide natural pest control as one of their ecological roles."
"RelR_64bdd9a551dd","Can_4d0310b4","Can_4f84cd8a","contributes_to","contributes_to_ecosystem_function","Indicates that the subject plays a functional and causal role in driving, maintaining, or supporting an ecosystem process or function (such as nutrient cycling or overall ecosystem stability).","ecosystem_function_contribution_relation","CAUSALITY","functional role","0.93","Nutrient cycling listed as a process birds support.","Nutrient cycling appears in the list of roles by which birds contribute to ecosystem functioning.","","From seed dispersal to pest control, nutrient cycling, pollination, and environmental monitoring","Ch_000005","{
 ""TemporalQualifier"": ""ongoing ecosystem processes"",
 ""SpatialQualifier"": ""ecosystems around the world"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""contribute in numerous ways"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": null
}","Birds contribute to nutrient cycling in ecosystems."
"RelR_3158eff143b7","Can_4d0310b4","Can_5fbdb82a","contributes_to","contributes_to","Indicates that the subject exerts a positive causal or functional influence on the occurrence, magnitude, or state of the object (a process, outcome, or property), without implying sole responsibility or strict determinism.","functional_contribution_relation","CAUSALITY","functional role","0.93","Pollination is explicitly listed as an ecological role of birds.","Pollination is one of the enumerated ways birds contribute to natural systems.","","nutrient cycling, pollination, and environmental monitoring, birds contribute in numerous ways","Ch_000005","{
 ""TemporalQualifier"": ""general ongoing ecological context"",
 ""SpatialQualifier"": ""ecosystems around the world"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""contribute in numerous ways"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": null
}","Birds contribute to pollination as an ecological process."
"RelR_180a86a4777c","Can_4d0310b4","En_a45958d9","contributes_to","contributes_to","Indicates that the subject exerts a positive causal or functional influence on the occurrence, magnitude, or state of the object (a process, outcome, or property), without implying sole responsibility or strict determinism.","functional_contribution_relation","CAUSALITY","indicator role","0.9","Environmental monitoring is listed among birds’ contributions.","Environmental monitoring appears in the list of roles through which birds contribute to the functioning and stability of natural systems.","","nutrient cycling, pollination, and environmental monitoring, birds contribute in numerous ways","Ch_000005","{
 ""TemporalQualifier"": ""ongoing observation of ecosystems"",
 ""SpatialQualifier"": ""natural systems"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""contribute in numerous ways"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""MonitoringContext: using birds as environmental indicators""
}","Birds are used for environmental monitoring, serving as indicators of ecosystem health."
"RelR_88ffe2216119","Can_d895734a","En_afac8860","inhabits","inhabits","Indicates that a population or organism lives in or occupies a specified habitat or environment.","habitat_occupation_relation","SPATIALITY","spatial containment","0.86","Possessive ""their habitats"" links bird populations to these habitats.","The text speaks of ""bird populations and their habitats"", implying that these habitats are where the populations live.","","Protecting bird populations and their habitats is crucial","Ch_000005","{
 ""TemporalQualifier"": ""current and future conservation context"",
 ""SpatialQualifier"": ""habitats in which bird populations live"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": ""and"",
 ""OtherQualifier"": null
}","Bird populations live in specific habitats referred to as their habitats."
"RelR_c7725617428d","Can_d895734a","Can_374bb0ad","supports_maintenance_of","supports_maintenance_of","Indicates that the subject contributes causally to maintaining or preserving the state, integrity, or level of the object (e.g., biodiversity).","conservation_outcome_relation","CAUSALITY","conservation effect","0.9","Protection of bird populations is framed as crucial for maintaining biodiversity.","The sentence directly links protecting bird populations and habitats with maintaining biodiversity.","Relation direction chosen as bird populations (when protected) contributing to biodiversity maintenance.","Protecting bird populations and their habitats is crucial for maintaining biodiversity","Ch_000005","{
 ""TemporalQualifier"": ""for future generations (long-term)"",
 ""SpatialQualifier"": ""ecosystems around the world; natural systems"",
 ""OperationalConstraint"": ""when bird populations are effectively protected along with their habitats"",
 ""ConditionExpression"": ""if bird populations and their habitats are protected"",
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""crucial for"",
 ""LogicalMarker"": ""for"",
 ""OtherQualifier"": null
}","Maintaining and protecting bird populations helps maintain biodiversity."
"RelR_4bbde1bc68df","En_afac8860","Can_374bb0ad","supports_maintenance_of","supports_maintenance_of","Indicates that the subject contributes causally to maintaining or preserving the state, integrity, or level of the object (e.g., biodiversity).","conservation_outcome_relation","CAUSALITY","conservation effect","0.88","Habitats are part of the protected set linked to biodiversity maintenance.","The phrase joins bird populations and their habitats as needing protection to maintain biodiversity.","Created to separately capture the effect of habitat protection.","Protecting bird populations and their habitats is crucial for maintaining biodiversity","Ch_000005","{
 ""TemporalQualifier"": ""for future generations"",
 ""SpatialQualifier"": ""ecosystems; natural systems"",
 ""OperationalConstraint"": ""when habitats are protected along with bird populations"",
 ""ConditionExpression"": ""if bird populations and their habitats are protected"",
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""is crucial for"",
 ""LogicalMarker"": ""and; for"",
 ""OtherQualifier"": null
}","Protecting bird habitats is important for maintaining biodiversity."
"RelR_b37eef765662","Can_d895734a","En_c11dda4f","supports","supports_ecosystem_services","Subject supports or enables the maintenance or delivery of one or more ecosystem services, indirectly contributing to them rather than directly providing them.","ecosystem_service_relation","FUNCTION","ecosystem service","0.88","Protection of bird populations is directly tied to supporting ecosystem services.","The text states that protecting bird populations and habitats is crucial for supporting ecosystem services.","Protection is modeled via qualifiers attached to the relation.","Protecting bird populations and their habitats is crucial for maintaining biodiversity, supporting ecosystem services","Ch_000005","{
 ""TemporalQualifier"": ""for future generations (implicit across the list)"",
 ""SpatialQualifier"": ""ecosystems; natural systems"",
 ""OperationalConstraint"": ""under effective protection of bird populations and habitats"",
 ""ConditionExpression"": ""if bird populations and their habitats are protected"",
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""is crucial for"",
 ""LogicalMarker"": ""for"",
 ""OtherQualifier"": null
}","Healthy, protected bird populations support ecosystem services."
"RelR_49278d853c4b","En_afac8860","En_c11dda4f","supports","supports_ecosystem_services","Subject supports or enables the maintenance or delivery of one or more ecosystem services, indirectly contributing to them rather than directly providing them.","ecosystem_service_relation","FUNCTION","ecosystem service","0.86","Habitats are included in what must be protected to support ecosystem services.","Habitats appear in the protected set linked to supporting ecosystem services.","Parallel to the relation from bird populations to ecosystem services.","Protecting bird populations and their habitats is crucial for… supporting ecosystem services","Ch_000005","{
 ""TemporalQualifier"": ""for future generations (implicit)"",
 ""SpatialQualifier"": ""ecosystems; natural systems"",
 ""OperationalConstraint"": ""when habitats are effectively protected"",
 ""ConditionExpression"": ""if bird populations and their habitats are protected"",
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""is crucial for"",
 ""LogicalMarker"": ""and; for"",
 ""OtherQualifier"": null
}","Protection of bird habitats contributes to supporting ecosystem services."
"RelR_c19673f388aa","Can_d895734a","En_ebb57550","supports","supports_ecosystem_condition","Indicates that the subject supports, maintains, or contributes positively to the health, resilience, or overall condition of ecosystems.","ecosystem_condition_relation","CAUSALITY","ecosystem condition","0.9","Health of ecosystems is an outcome of protecting bird populations and habitats.","The statement ties protection of bird populations and habitats to ensuring the health of ecosystems.","Protection aspect encoded as a condition on the relation.","Protecting bird populations and their habitats is crucial for… ensuring the health and resilience of ecosystems for future generations.","Ch_000005","{
 ""TemporalQualifier"": ""for future generations"",
 ""SpatialQualifier"": ""ecosystems"",
 ""OperationalConstraint"": ""when bird populations and habitats are protected"",
 ""ConditionExpression"": ""if bird populations and their habitats are protected"",
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""is crucial for; ensuring"",
 ""LogicalMarker"": ""for"",
 ""OtherQualifier"": null
}","Protecting bird populations helps ensure the health of ecosystems."
"RelR_1f8f212a2139","En_afac8860","En_ebb57550","supports","supports_ecosystem_condition","Indicates that the subject supports, maintains, or contributes positively to the health, resilience, or overall condition of ecosystems.","ecosystem_condition_relation","CAUSALITY","ecosystem condition","0.88","Habitats are part of what must be protected to ensure ecosystem health.","The same clause links protecting habitats with ensuring ecosystem health.","","Protecting bird populations and their habitats is crucial for… ensuring the health and resilience of ecosystems for future generations.","Ch_000005","{
 ""TemporalQualifier"": ""for future generations"",
 ""SpatialQualifier"": ""ecosystems"",
 ""OperationalConstraint"": ""when habitats are protected (with bird populations)"",
 ""ConditionExpression"": ""if bird populations and their habitats are protected"",
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""is crucial for; ensuring"",
 ""LogicalMarker"": ""and; for"",
 ""OtherQualifier"": null
}","Protecting bird habitats supports the health of ecosystems."
"RelR_767b675fc10f","Can_d895734a","En_7d913f0f","supports","supports_ecosystem_condition","Indicates that the subject supports, maintains, or contributes positively to the health, resilience, or overall condition of ecosystems.","ecosystem_condition_relation","CAUSALITY","ecosystem condition","0.9","Resilience of ecosystems is co-mentioned as an outcome of protecting bird populations and habitats.","The clause directly associates protecting bird populations and habitats with ensuring resilience of ecosystems.","","is crucial for maintaining biodiversity, supporting ecosystem services, and ensuring the health and resilience of ecosystems for future generations.","Ch_000005","{
 ""TemporalQualifier"": ""for future generations"",
 ""SpatialQualifier"": ""ecosystems"",
 ""OperationalConstraint"": ""when bird populations and habitats are protected"",
 ""ConditionExpression"": ""if bird populations and their habitats are protected"",
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""is crucial for; ensuring"",
 ""LogicalMarker"": ""for"",
 ""OtherQualifier"": null
}","Protecting bird populations contributes to the resilience of ecosystems."
"RelR_4679f87947ea","En_afac8860","En_7d913f0f","supports","supports_ecosystem_condition","Indicates that the subject supports, maintains, or contributes positively to the health, resilience, or overall condition of ecosystems.","ecosystem_condition_relation","CAUSALITY","ecosystem condition","0.88","Habitats are included in the protected factors ensuring resilience.","Habitats are part of the protected set that ensures the resilience of ecosystems.","","Protecting bird populations and their habitats is crucial for… ensuring the health and resilience of ecosystems for future generations.","Ch_000005","{
 ""TemporalQualifier"": ""for future generations"",
 ""SpatialQualifier"": ""ecosystems"",
 ""OperationalConstraint"": ""when habitats are protected (with bird populations)"",
 ""ConditionExpression"": ""if bird populations and their habitats are protected"",
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""is crucial for; ensuring"",
 ""LogicalMarker"": ""and; for"",
 ""OtherQualifier"": null
}","Protecting bird habitats contributes to ecosystem resilience."
"RelR_0b97650f0396","Can_e67dc3e0","En_ebb57550","has_attribute","has_attribute","Relates an entity to an attribute, quality, state, or condition that characterizes it (e.g., stability, condition, health, resilience, or functioning).","state_attribute_relation","ATTRIBUTE","attributive","0.82","Entity ""health of ecosystems"" is conceptualized as a property of ecosystems.","The phrase ""health… of ecosystems"" associates health specifically with ecosystems.","Modeled as ecosystems having the attribute ‘health of ecosystems’.","ensuring the health and resilience of ecosystems for future generations.","Ch_000005","{
 ""TemporalQualifier"": ""for future generations (goal state)"",
 ""SpatialQualifier"": ""ecosystems"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""ensuring the health… of ecosystems"",
 ""LogicalMarker"": ""of"",
 ""OtherQualifier"": null
}","Health of ecosystems is an attribute describing the condition of ecosystems."
"RelR_27c9de53de3e","Can_e67dc3e0","En_7d913f0f","has_attribute","has_attribute","Relates an entity to an attribute, quality, state, or condition that characterizes it (e.g., stability, condition, health, resilience, or functioning).","state_attribute_relation","ATTRIBUTE","attributive","0.82","Entity ""resilience of ecosystems"" is explicitly tied to ecosystems.","The phrase ""resilience of ecosystems"" directly attributes resilience to ecosystems.","","ensuring the health and resilience of ecosystems for future generations.","Ch_000005","{
 ""TemporalQualifier"": ""for future generations (desired long-term state)"",
 ""SpatialQualifier"": ""ecosystems"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""ensuring the… resilience of ecosystems"",
 ""LogicalMarker"": ""of"",
 ""OtherQualifier"": null
}","Resilience of ecosystems is an attribute of ecosystems describing their capacity to withstand disturbances."
"RelR_f8399a7359ed","En_ebb57550","En_114e0ed2","benefits","provides_benefit_to","Indicates that the subject (e.g., an ecosystem condition, biodiversity, or ecosystem services) provides benefits or is maintained for the benefit of the stakeholder group represented by the object (e.g., future generations), typically as a long-term outcome or purpose.","stakeholder_benefit_relation","IMPACT","benefit","0.78","“For future generations” indicates that ecosystem health is maintained for their benefit.","The text frames ensuring the health of ecosystems as being ""for future generations"".","Scope of ""for future generations"" over the list is somewhat ambiguous; relation modeled with moderate confidence.","ensuring the health and resilience of ecosystems for future generations.","Ch_000005","{
 ""TemporalQualifier"": ""future generations (long-term)"",
 ""SpatialQualifier"": ""ecosystems"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""implicit; benefit inferred from purpose phrase 'for'"",
 ""CausalHint"": ""for"",
 ""LogicalMarker"": ""for"",
 ""OtherQualifier"": null
}","Healthy ecosystems provide benefits to future generations."
"RelR_810b0877fab0","En_7d913f0f","En_114e0ed2","benefits","provides_benefit_to","Indicates that the subject (e.g., an ecosystem condition, biodiversity, or ecosystem services) provides benefits or is maintained for the benefit of the stakeholder group represented by the object (e.g., future generations), typically as a long-term outcome or purpose.","stakeholder_benefit_relation","IMPACT","benefit","0.78","Resilience is coupled with health in a phrase ending ""for future generations"".","The text explicitly links ensuring resilience of ecosystems with future generations via ""for future generations"".","Modeled similarly to the relation for ecosystem health; same ambiguity about scope.","ensuring the health and resilience of ecosystems for future generations.","Ch_000005","{
 ""TemporalQualifier"": ""future generations"",
 ""SpatialQualifier"": ""ecosystems"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""benefit reading inferred from purpose construction"",
 ""CausalHint"": ""for"",
 ""LogicalMarker"": ""for"",
 ""OtherQualifier"": null
}","Resilient ecosystems are maintained for the benefit of future generations."
"RelR_b6378669954b","Can_374bb0ad","En_114e0ed2","benefits","provides_benefit_to","Indicates that the subject (e.g., an ecosystem condition, biodiversity, or ecosystem services) provides benefits or is maintained for the benefit of the stakeholder group represented by the object (e.g., future generations), typically as a long-term outcome or purpose.","stakeholder_benefit_relation","IMPACT","benefit","0.72","""For future generations"" likely scopes over maintaining biodiversity as well as other listed outcomes.","The phrase ""for maintaining biodiversity, supporting ecosystem services, and ensuring the health and resilience of ecosystems for future generations"" suggests these outcomes are for future generations.","Scope of ""for future generations"" is not syntactically explicit; relation added with lower confidence.","is crucial for maintaining biodiversity, supporting ecosystem services, and ensuring the health and resilience of ecosystems for future generations.","Ch_000005","{
 ""TemporalQualifier"": ""future generations"",
 ""SpatialQualifier"": ""ecosystems; natural systems"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""scope of temporal-purpose phrase is ambiguous"",
 ""CausalHint"": ""for"",
 ""LogicalMarker"": ""for"",
 ""OtherQualifier"": null
}","Maintained biodiversity is presented as something important for future generations."
"RelR_1ef5be619f68","En_c11dda4f","En_114e0ed2","benefits","provides_benefit_to","Indicates that the subject (e.g., an ecosystem condition, biodiversity, or ecosystem services) provides benefits or is maintained for the benefit of the stakeholder group represented by the object (e.g., future generations), typically as a long-term outcome or purpose.","stakeholder_benefit_relation","IMPACT","benefit","0.72","Future generations likely benefit from ecosystem services that are supported by conservation.","The list ending in ""for future generations"" plausibly includes supporting ecosystem services as a benefit to future generations.","Same scope ambiguity as with biodiversity; modeled with moderate-low confidence.","for maintaining biodiversity, supporting ecosystem services, and ensuring the health and resilience of ecosystems for future generations.","Ch_000005","{
 ""TemporalQualifier"": ""future generations"",
 ""SpatialQualifier"": ""ecosystems; natural systems"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""phrase scope not explicit"",
 ""CausalHint"": ""for"",
 ""LogicalMarker"": ""for"",
 ""OtherQualifier"": null
}","Ecosystem services are framed as being supported for the sake of future generations."
"RelR_71a8a02b5554","Can_e67dc3e0","En_c11dda4f","provides","provides_ecosystem_service","Indicates that the subject directly acts as a source or provider of one or more ecosystem services (e.g., by performing ecological functions that themselves constitute the service). This excludes purely indirect or enabling roles, which are modeled with 'supports_ecosystem_services'.","ecosystem_service_relation","FUNCTION","provision","0.5","Based on the term ""ecosystem services"" and its standard meaning; the chunk only says ""supporting ecosystem services"".","While the chunk does not explicitly state that services come from ecosystems, the term ""ecosystem services"" and surrounding context strongly imply services provided by ecosystems.","Relation included mainly to capture the implicit source of ecosystem services; semantics drawn partly from conventional usage.","supporting ecosystem services, and ensuring the health and resilience of ecosystems","Ch_000005","{
 ""TemporalQualifier"": ""ongoing, for future generations"",
 ""SpatialQualifier"": ""ecosystems"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""implicit relation; not verbatim in text"",
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": null
}","Ecosystem services are the benefits that ecosystems provide."
